,Game ID,Player,Outcome,Team,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Switch,Elected,Assassinations,Score,Time Played,Death Chart,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Killed Most - Players,Killed Most - Values,Killed Most By - Players,Killed Most By - Values,Damaged Most - Players,Damaged Most - Values,Damaged Most By - Players,Damaged Most By - Values
1083,140,HookLine,0,1,30,44,-14,,,5.0,,,1,22,http://cta.critical-hq.net/chart.php?player=HookLine&matchID=140,9688,10956,0.8842643300474626,323,0,4424,5040,684,1028,1500,1044,3080,3844,Helwor cyro Benevolence CTADario CTAbot sam,9 7 5 5 3 1,sam CTADario Benevolence CTAbot cyro Helwor,11 10 8 7 6 2,Helwor cyro CTAbot Benevolence CTADario sam,1984 1876 1776 1628 1552 872,CTAbot cyro Benevolence CTADario Helwor sam,2356 2284 1988 1652 1460 1216
1084,140,Dario,1,2,66,31,35,,,8.0,,,5,31,http://cta.critical-hq.net/chart.php?player=Dario&matchID=140,14544,9900,1.469090909090909,220,0,6832,4832,1664,832,1740,1548,4308,2688,CaptainFresh Fudorm Sharapova HookLine 1x11x13x1 Knickstape,16 16 12 10 7 5,Knickstape Fudorm HookLine 1x11x13x1 Sharapova CaptainFresh,8 6 5 5 4 3,Fudorm CaptainFresh Sharapova 1x11x13x1 Knickstape HookLine,3400 3032 2416 2188 1856 1652,CaptainFresh Fudorm 1x11x13x1 HookLine Sharapova Knickstape,2248 1848 1572 1552 1488 1192
1085,140,sam,1,2,59,39,20,,,9.0,,,5,26,http://cta.critical-hq.net/chart.php?player=sam&matchID=140,12684,11316,1.1208907741251326,215,0,6788,5664,488,548,1960,2188,3448,2916,Sharapova HookLine Fudorm Knickstape 1x11x13x1 CaptainFresh,19 11 9 8 8 4,Fudorm Sharapova CaptainFresh 1x11x13x1 Knickstape HookLine,10 9 7 7 5 1,Sharapova Fudorm CaptainFresh Knickstape 1x11x13x1 HookLine,3636 2336 1956 1836 1704 1216,CaptainFresh Fudorm 1x11x13x1 Sharapova Knickstape HookLine,2800 2372 1912 1804 1556 872
1086,140,cyro,1,2,54,63,-9,,,14.0,,,5,25,http://cta.critical-hq.net/chart.php?player=cyro&matchID=140,15080,16412,0.9188398732634657,279,0,8980,8432,1532,1532,1140,2040,3428,4408,Fudorm 1x11x13x1 Knickstape CaptainFresh HookLine Sharapova,15 10 10 9 6 4,Fudorm CaptainFresh Sharapova Knickstape HookLine 1x11x13x1,15 14 11 9 7 7,Fudorm Sharapova 1x11x13x1 CaptainFresh HookLine Knickstape,3196 2852 2500 2436 2284 1812,CaptainFresh Fudorm Sharapova 1x11x13x1 Knickstape HookLine,3776 3364 2712 2416 2268 1876
1087,140,bot,1,2,48,37,11,,,6.0,,,5,26,http://cta.critical-hq.net/chart.php?player=bot&matchID=140,13504,10432,1.294478527607362,281,0,5656,4892,1512,476,2136,2504,4200,2560,Fudorm CaptainFresh HookLine 1x11x13x1 Sharapova Knickstape,16 9 7 6 6 4,CaptainFresh Sharapova Fudorm 1x11x13x1 Knickstape HookLine,11 10 5 5 3 3,Fudorm CaptainFresh HookLine Sharapova 1x11x13x1 Knickstape,3528 2652 2356 2052 1800 1116,CaptainFresh Sharapova HookLine Fudorm 1x11x13x1 Knickstape,2596 1964 1776 1748 1452 896
1088,140,Helwor,1,2,40,69,-29,,,11.0,,,5,25,http://cta.critical-hq.net/chart.php?player=Helwor&matchID=140,11976,16840,0.7111638954869358,299,0,7320,10052,836,976,828,1652,2992,4160,Sharapova Knickstape CaptainFresh 1x11x13x1 Fudorm HookLine,11 7 7 7 6 2,1x11x13x1 Fudorm CaptainFresh Sharapova HookLine Knickstape,17 13 12 11 9 7,Sharapova Fudorm CaptainFresh 1x11x13x1 Knickstape HookLine,2792 2484 1876 1764 1600 1460,CaptainFresh 1x11x13x1 Sharapova Fudorm Knickstape HookLine southpaw,3656 3144 2996 2776 2212 1984 72
1089,140,Benevolence,1,2,38,43,-5,,,6.0,,,5,27,http://cta.critical-hq.net/chart.php?player=Benevolence&matchID=140,12644,11448,1.104472396925227,333,0,4684,5992,1696,416,2352,2024,3912,3016,CaptainFresh HookLine Sharapova Fudorm Knickstape 1x11x13x1,8 8 7 7 4 4,CaptainFresh 1x11x13x1 Fudorm Knickstape HookLine Sharapova,12 9 8 6 5 3,Fudorm CaptainFresh Sharapova HookLine 1x11x13x1 Knickstape,2488 2376 2140 1988 1884 1768,CaptainFresh 1x11x13x1 Fudorm Sharapova HookLine Knickstape,2536 2272 1856 1724 1628 1432
1090,141,Dario,1,1,21,12,9,2.0,5.0,,,,2,27,http://cta.critical-hq.net/chart.php?player=Dario&matchID=141,4989,4548,1.0969656992084433,238,129,3306,2664,407,476,377,599,899,809,Knickstape YoungWolf Fudorm Benevolence HookLine,7 5 4 3 2,Fudorm YoungWolf Benevolence HookLine,7 2 2 1,Benevolence Fudorm YoungWolf Knickstape HookLine,1262 1085 1051 1020 571,Fudorm YoungWolf Benevolence HookLine Knickstape,1580 1132 946 476 414
1091,141,sam,1,1,19,14,5,0.0,2.0,,,,2,28,http://cta.critical-hq.net/chart.php?player=sam&matchID=141,4232,4226,1.0014197823000472,223,75,2983,2581,86,203,398,436,765,1006,Benevolence YoungWolf Fudorm HookLine Knickstape,6 5 4 3 1,YoungWolf Benevolence Fudorm HookLine Knickstape,5 3 3 2 1,Benevolence YoungWolf Fudorm Knickstape HookLine,1329 967 920 515 501,YoungWolf Fudorm Benevolence Knickstape HookLine,1095 1056 799 746 530
1092,141,kefeza,1,1,16,14,2,0.0,1.0,,,,2,29,http://cta.critical-hq.net/chart.php?player=kefeza&matchID=141,5926,4054,1.4617661568820917,370,273,3945,2651,558,271,326,420,1097,712,Benevolence Fudorm YoungWolf HookLine Knickstape,8 3 2 2 1,Fudorm Benevolence Knickstape YoungWolf HookLine,5 4 2 2 1,YoungWolf Benevolence Fudorm HookLine Knickstape,1711 1249 1227 921 818,Knickstape Fudorm Benevolence YoungWolf HookLine,1018 895 887 850 404
1093,141,Helwor,1,1,10,21,-11,0.0,1.0,,,,2,28,http://cta.critical-hq.net/chart.php?player=Helwor&matchID=141,3467,5499,0.6304782687761411,347,27,2464,3790,204,265,168,452,631,992,Fudorm Benevolence Knickstape YoungWolf HookLine,3 2 2 2 1,YoungWolf Knickstape Benevolence Fudorm,9 7 4 1,Benevolence Fudorm Knickstape HookLine YoungWolf,1255 690 664 461 397,Benevolence YoungWolf Knickstape Fudorm HookLine,1612 1527 1416 611 333
1094,141,YoungWolf,0,2,18,14,4,0.0,0.0,,,,1,29,http://cta.critical-hq.net/chart.php?player=YoungWolf&matchID=141,4604,4126,1.1158507028599127,256,285,2384,2843,604,289,762,315,854,679,Helwor sam CTADario kefeza,9 5 2 2,CTADario sam kefeza Helwor,5 5 2 2,Helwor CTADario sam kefeza,1527 1132 1095 850,kefeza CTADario sam Helwor,1711 1051 967 397
1095,141,Benevolence,0,2,13,19,-6,0.0,2.0,,,,1,30,http://cta.critical-hq.net/chart.php?player=Benevolence&matchID=141,4244,5095,0.83297350343474,326,342,3169,3295,102,395,326,283,647,1122,kefeza Helwor sam CTADario,4 4 3 2,kefeza sam CTADario Helwor,8 6 3 2,Helwor CTADario kefeza sam,1612 946 887 799,sam CTADario Helwor kefeza,1329 1262 1255 1249
1096,141,Knickstape,0,2,10,11,-1,0.0,1.0,,,,1,24,http://cta.critical-hq.net/chart.php?player=Knickstape&matchID=141,3594,3017,1.1912495856811403,359,102,2171,2228,102,0,399,377,922,412,Helwor kefeza sam,7 2 1,CTADario Helwor sam kefeza,7 2 1 1,Helwor kefeza sam CTADario,1416 1018 746 414,CTADario kefeza Helwor sam,1020 818 664 515
1097,141,HookLine,0,2,4,8,-4,0.0,0.0,,,,0,12,http://cta.critical-hq.net/chart.php?player=HookLine&matchID=141,1743,2454,0.7102689486552567,436,555,1240,1694,0,204,126,84,377,472,sam kefeza CTADario,2 1 1,sam kefeza CTADario Helwor,3 2 2 1,sam CTADario kefeza Helwor,530 476 404 333,kefeza CTADario sam Helwor,921 571 501 461
1098,142,Benevolence,0,1,47,24,23,,,,18.0,6.0,17,28,http://cta.critical-hq.net/chart.php?player=Benevolence&matchID=142,7895,7787,1.013869269294979,168,1482,3679,4250,1194,408,623,711,2399,2418,Grune Melo CTAbot YoungWolf CTADario,16 10 10 6 5,CTADario Melo CTAbot Grune YoungWolf,11 6 3 2 2,Grune CTADario CTAbot Melo YoungWolf,2614 2151 1323 1059 748,CTADario Grune YoungWolf CTAbot Melo,1863 1657 1573 1431 1263
1099,142,Fudorm,0,1,29,29,0,,,,11.0,4.0,17,30,http://cta.critical-hq.net/chart.php?player=Fudorm&matchID=142,8728,9241,0.944486527432096,301,1386,5432,5247,979,665,128,465,2189,2864,Grune CTAbot CTADario Melo YoungWolf,8 7 6 5 3,CTADario CTAbot YoungWolf Melo Grune,12 7 5 3 2,CTAbot CTADario Grune YoungWolf Melo,2395 2088 1746 1473 1026,CTADario CTAbot YoungWolf Grune Melo,2561 2343 2329 1051 957
1100,142,Helwor,0,1,25,41,-16,,,,1.0,1.0,17,26,http://cta.critical-hq.net/chart.php?player=Helwor&matchID=142,9404,9852,0.9545269995939911,376,1059,6488,7369,714,606,0,134,2202,1743,Grune CTADario YoungWolf CTAbot Melo,11 5 4 3 2,CTADario YoungWolf CTAbot Melo Grune,15 8 7 6 5,Grune CTAbot CTADario Melo YoungWolf,3658 2073 1711 1336 626,Melo CTAbot Grune CTADario YoungWolf,2538 2271 2089 1554 1400
1101,142,sam,0,1,24,27,-3,,,,4.0,4.0,17,27,http://cta.critical-hq.net/chart.php?player=sam&matchID=142,8140,7394,1.1008926156342982,339,1062,5561,4025,204,924,325,143,2050,2302,CTAbot CTADario Melo YoungWolf Grune,11 4 3 3 3,CTADario Melo Grune CTAbot YoungWolf,14 4 4 3 2,CTAbot CTADario Grune Melo YoungWolf,2513 1603 1572 1524 928,CTAbot Melo YoungWolf CTADario Grune,2317 1496 1303 1157 1121
1102,142,Assailant,0,1,20,36,-16,,,,4.0,0.0,17,26,http://cta.critical-hq.net/chart.php?player=Assailant&matchID=142,7418,7513,0.9873552508984427,371,1140,5325,4694,0,515,224,224,1869,2080,Grune CTAbot Melo YoungWolf,9 5 3 3,CTADario Melo CTAbot YoungWolf Grune,19 6 6 3 2,Grune CTADario CTAbot Melo YoungWolf,2327 1640 1411 1221 819,CTADario YoungWolf Melo CTAbot Grune,1833 1699 1584 1319 1078
1103,142,Dario,1,2,71,20,51,,,,30.0,9.0,23,29,http://cta.critical-hq.net/chart.php?player=Dario&matchID=142,8968,9193,0.9755248558685957,126,564,4559,4667,229,610,1179,852,3001,3064,Assailant Helwor sam Fudorm Benevolence,19 15 14 12 11,Fudorm Helwor Benevolence sam,6 5 5 4,Fudorm Benevolence Assailant Helwor sam,2561 1863 1833 1554 1157,Benevolence Fudorm Helwor Assailant sam,2151 2088 1711 1640 1603
1104,142,bot,1,2,26,36,-10,,,,6.0,5.0,23,29,http://cta.critical-hq.net/chart.php?player=bot&matchID=142,9681,9715,0.9965002573340196,372,1821,5782,6458,1120,360,448,224,2331,2673,Fudorm Helwor Assailant sam Benevolence,7 7 6 3 3,sam Benevolence Fudorm Assailant Helwor,11 10 7 5 3,Fudorm sam Helwor Benevolence Assailant,2343 2317 2271 1431 1319,sam Fudorm Helwor Assailant Benevolence,2513 2395 2073 1411 1323
1105,142,Melo,1,2,25,23,2,,,,0.0,2.0,23,26,http://cta.critical-hq.net/chart.php?player=Melo&matchID=142,7838,6166,1.2711644502108337,314,1121,5337,3998,170,625,0,0,2331,1543,Helwor Benevolence Assailant sam Fudorm,6 6 6 4 3,Benevolence Fudorm sam Assailant Helwor,10 5 3 3 2,Helwor Assailant sam Benevolence Fudorm,2538 1584 1496 1263 957,sam Helwor Assailant Benevolence Fudorm,1524 1336 1221 1059 1026
1106,142,YoungWolf,1,2,20,19,1,,,,4.0,2.0,23,28,http://cta.critical-hq.net/chart.php?player=YoungWolf&matchID=142,8304,4594,1.807575097953853,415,1323,4456,2315,918,782,50,224,2880,1273,Helwor Fudorm Assailant sam Benevolence,8 5 3 2 2,Benevolence Helwor Fudorm Assailant sam,6 4 3 3 3,Fudorm Assailant Benevolence Helwor sam,2329 1699 1573 1400 1303,Fudorm sam Assailant Benevolence Helwor,1473 928 819 748 626
1107,142,Grune,1,2,15,47,-32,,,,0.0,3.0,23,26,http://cta.critical-hq.net/chart.php?player=Grune&matchID=142,6996,11917,0.5870605018041454,466,1854,5451,9047,681,714,0,0,864,2156,Helwor sam Fudorm Benevolence Assailant,5 4 2 2 2,Benevolence Helwor Assailant Fudorm sam,16 11 9 8 3,Helwor Benevolence sam Assailant Fudorm,2089 1657 1121 1078 1051,Helwor Benevolence Assailant Fudorm sam,3658 2614 2327 1746 1572
1108,143,YoungWolf,1,1,19,9,10,,,,0.0,4.0,10,27,http://cta.critical-hq.net/chart.php?player=YoungWolf&matchID=143,5333,4231,1.2604585204443395,281,540,3228,2956,582,204,0,63,1523,1008,Fudorm Assailant kefeza Melo,8 6 3 2,Fudorm Assailant Melo,4 3 2,Fudorm Melo kefeza Assailant,2047 1240 1227 819,Fudorm kefeza Melo Assailant,1914 975 724 618
1109,143,Dario,1,1,17,11,6,,,,10.0,0.0,10,28,http://cta.critical-hq.net/chart.php?player=Dario&matchID=143,5314,4057,1.3098348533399062,313,678,3134,2385,605,102,147,294,1428,1276,Fudorm Assailant kefeza Melo,6 4 4 3,Assailant Melo Fudorm kefeza,4 3 2 2,Assailant kefeza Melo Fudorm,1649 1397 1236 1032,Assailant Fudorm kefeza Melo,1640 943 844 630
1110,143,Helwor,1,1,12,23,-11,,,,1.0,5.0,10,26,http://cta.critical-hq.net/chart.php?player=Helwor&matchID=143,4314,6405,0.673536299765808,360,1056,2901,4575,488,102,21,220,904,1508,Assailant Melo Fudorm kefeza,4 3 3 2,Assailant kefeza Fudorm Melo,6 6 6 5,Fudorm Assailant Melo kefeza,1476 1190 888 760,Fudorm Assailant Melo kefeza,1748 1743 1549 1365
1111,143,bot,1,1,11,14,-3,,,,7.0,1.0,10,27,http://cta.critical-hq.net/chart.php?player=bot&matchID=143,3686,4636,0.7950819672131147,335,618,2412,3605,0,182,333,21,941,828,Melo Fudorm kefeza Assailant,4 3 2 2,Assailant Fudorm Melo kefeza,7 3 2 2,Fudorm Assailant kefeza Melo,1406 928 696 656,Assailant Fudorm Melo kefeza,1325 1248 1042 1021
1112,143,Assailant,0,2,20,16,4,,,,7.0,1.0,6,26,http://cta.critical-hq.net/chart.php?player=Assailant&matchID=143,5326,4586,1.1613606628870476,266,738,4116,3233,0,380,126,42,1084,931,CTAbot Helwor CTADario YoungWolf,7 6 4 3,YoungWolf CTADario Helwor CTAbot,6 4 4 2,Helwor CTADario CTAbot YoungWolf,1743 1640 1325 618,CTADario Helwor CTAbot YoungWolf,1649 1190 928 819
1113,143,Fudorm,0,2,15,20,-5,,,,5.0,1.0,6,27,http://cta.critical-hq.net/chart.php?player=Fudorm&matchID=143,5853,5961,0.9818822345244087,390,558,4222,3721,182,571,269,209,1180,1460,Helwor YoungWolf CTAbot CTADario,6 4 3 2,YoungWolf CTADario CTAbot Helwor,8 6 3 3,YoungWolf Helwor CTAbot CTADario,1914 1748 1248 943,YoungWolf Helwor CTAbot CTADario,2047 1476 1406 1032
1114,143,Melo,0,2,12,12,0,,,,3.0,3.0,6,26,http://cta.critical-hq.net/chart.php?player=Melo&matchID=143,3945,4020,0.9813432835820896,329,444,2551,2659,306,440,0,21,1088,900,Helwor CTADario CTAbot YoungWolf,5 3 2 2,CTAbot CTADario Helwor YoungWolf,4 3 3 2,Helwor CTAbot YoungWolf CTADario,1549 1042 724 630,YoungWolf CTADario Helwor CTAbot,1240 1236 888 656
1115,143,kefeza,0,2,10,11,-1,,,,4.0,1.0,6,27,http://cta.critical-hq.net/chart.php?player=kefeza&matchID=143,4205,4152,1.0127649325626205,421,816,2632,2134,102,284,203,229,1268,1505,Helwor CTAbot CTADario,6 2 2,CTADario YoungWolf Helwor CTAbot,4 3 2 2,Helwor CTAbot YoungWolf CTADario,1365 1021 975 844,CTADario YoungWolf Helwor CTAbot Matt,1397 1227 760 696 72
1116,144,southpaw,1,1,17,7,10,2.0,5.0,,,,6,17,http://cta.critical-hq.net/chart.php?player=southpaw&matchID=144,3617,2657,1.361309747835905,213,279,2326,1947,238,408,408,63,645,239,Sparkinator Obama2012 cyro Criticalmatt,6 4 4 3,Obama2012 Sparkinator cyro Criticalmatt,2 2 2 1,cyro Sparkinator Obama2012 Criticalmatt,1048 900 889 780,cyro Obama2012 Sparkinator Criticalmatt,1078 667 622 290
1117,144,THEPEOPLESCHAMP,1,1,14,4,10,3.0,3.0,,,,6,16,http://cta.critical-hq.net/chart.php?player=THEPEOPLESCHAMP&matchID=144,4028,2261,1.781512605042017,288,372,2285,1517,652,102,384,210,707,432,Criticalmatt Sparkinator Obama2012 cyro,6 5 2 1,Criticalmatt Obama2012,3 1,Criticalmatt Sparkinator Obama2012 cyro,1707 1107 786 428,Obama2012 Sparkinator Criticalmatt cyro,647 588 531 495
1118,144,ChemDustMS,1,1,12,8,4,1.0,4.0,,,,6,15,http://cta.critical-hq.net/chart.php?player=ChemDustMS&matchID=144,3285,3046,1.0784635587655942,274,216,2792,1928,102,306,209,273,182,539,Obama2012 Sparkinator Criticalmatt cyro,4 4 2 2,Sparkinator Criticalmatt,5 3,Sparkinator Criticalmatt Obama2012 cyro,1394 1081 578 232,Sparkinator Obama2012 Criticalmatt cyro,1771 564 540 171
1119,144,NormlMS (Left Game),1,1,4,6,-2,0.0,2.0,,,,3,10,http://cta.critical-hq.net/chart.php?player=NormlMS (Left Game)&matchID=144,1649,1791,0.92071468453378,412,183,1016,1257,204,204,189,42,240,288,,,,,,,,
1120,144,Sparkinator,0,2,9,15,-6,0.0,1.0,,,,0,16,http://cta.critical-hq.net/chart.php?player=Sparkinator&matchID=144,3606,3899,0.924852526288792,401,618,2721,2625,306,285,147,484,432,505,ChemDustMS southpaw NormlMS,5 2 2,southpaw THEPEOPLESCHAMP ChemDustMS,6 5 4,ChemDustMS NormlMS southpaw THEPEOPLESCHAMP,1771 625 622 588,ChemDustMS THEPEOPLESCHAMP southpaw NormlMS,1394 1107 900 498
1121,144,Criticalmatt,0,2,9,13,-4,0.0,2.0,,,,0,15,http://cta.critical-hq.net/chart.php?player=Criticalmatt&matchID=144,1569,3935,0.39872935196950443,174,81,908,2561,204,503,63,287,394,584,ChemDustMS THEPEOPLESCHAMP NormlMS southpaw,3 3 2 1,THEPEOPLESCHAMP southpaw NormlMS ChemDustMS,6 3 2 2,ChemDustMS THEPEOPLESCHAMP southpaw NormlMS,540 531 290 208,THEPEOPLESCHAMP ChemDustMS southpaw NormlMS,1707 1081 780 367
1122,144,Obama2012,0,2,4,11,-7,0.0,0.0,,,,0,15,http://cta.critical-hq.net/chart.php?player=Obama2012&matchID=144,2468,2735,0.9023765996343693,617,324,1580,1838,204,306,252,255,432,336,southpaw NormlMS THEPEOPLESCHAMP,2 1 1,ChemDustMS southpaw THEPEOPLESCHAMP NormlMS,4 4 2 1,southpaw THEPEOPLESCHAMP NormlMS ChemDustMS,667 647 590 564,southpaw THEPEOPLESCHAMP ChemDustMS NormlMS,889 786 578 482
1123,144,cyro,0,2,3,8,-5,0.0,0.0,,,,0,11,http://cta.critical-hq.net/chart.php?player=cyro&matchID=144,2112,2010,1.0507462686567164,704,537,1440,1395,306,102,126,164,240,349,southpaw NormlMS,2 1,southpaw ChemDustMS NormlMS THEPEOPLESCHAMP,4 2 1 1,southpaw THEPEOPLESCHAMP NormlMS ChemDustMS,1078 495 368 171,southpaw THEPEOPLESCHAMP NormlMS ChemDustMS,1048 428 302 232
1124,145,cyro,1,1,52,38,14,,,43.0,,,4,25,http://cta.critical-hq.net/chart.php?player=cyro&matchID=145,12216,11899,1.0266408941927894,235,0,7348,7534,530,646,1363,1061,2975,2658,ChemDustMS Criticalmatt Fudorm southpaw CaptainFresh,20 9 9 7 7,CaptainFresh Fudorm ChemDustMS southpaw Criticalmatt,19 6 6 4 3,CaptainFresh ChemDustMS Fudorm Criticalmatt southpaw,3746 2926 2461 1743 1340,CaptainFresh ChemDustMS Fudorm southpaw Criticalmatt,4476 2519 2400 1637 867
1125,145,aeffect,1,1,47,29,18,,,30.0,,,4,29,http://cta.critical-hq.net/chart.php?player=aeffect&matchID=145,13229,9318,1.4197252629319597,281,0,9198,5203,0,510,1251,808,2780,2797,CaptainFresh ChemDustMS Criticalmatt Fudorm southpaw,14 11 9 9 4,ChemDustMS CaptainFresh Fudorm southpaw Criticalmatt,10 9 4 3 3,ChemDustMS CaptainFresh Criticalmatt Fudorm southpaw,3424 2972 2771 2085 1977,CaptainFresh ChemDustMS Fudorm southpaw Criticalmatt,3009 2992 1340 1221 756
1126,145,Sparkinator,1,1,43,51,-8,,,51.0,,,4,29,http://cta.critical-hq.net/chart.php?player=Sparkinator&matchID=145,13200,13635,0.9680968096809681,307,0,8677,8334,398,612,935,1379,3190,3310,Fudorm ChemDustMS CaptainFresh southpaw Criticalmatt,15 12 8 4 4,CaptainFresh Fudorm ChemDustMS Criticalmatt southpaw,16 11 10 8 6,ChemDustMS Fudorm CaptainFresh Criticalmatt southpaw,3998 3876 2345 2072 909,CaptainFresh ChemDustMS Fudorm Criticalmatt southpaw,4115 3374 3145 1649 1352
1127,145,Obama2012,1,1,36,47,-11,,,42.0,,,4,28,http://cta.critical-hq.net/chart.php?player=Obama2012&matchID=145,9587,12352,0.7761496113989638,266,0,5070,7771,1199,500,1073,1000,2245,3081,Criticalmatt CaptainFresh ChemDustMS Fudorm southpaw,12 8 8 5 3,CaptainFresh southpaw Fudorm Criticalmatt ChemDustMS,22 10 9 4 2,ChemDustMS Criticalmatt CaptainFresh Fudorm southpaw,2325 2052 2039 1639 1532,CaptainFresh Fudorm southpaw ChemDustMS Criticalmatt,4969 2991 2035 1581 776
1128,145,CaptainFresh,0,2,66,37,29,,,47.0,,,1,29,http://cta.critical-hq.net/chart.php?player=CaptainFresh&matchID=145,16569,11102,1.4924337957124842,251,0,10232,6081,872,589,1346,1778,4119,2654,Obama2012 cyro Sparkinator aeffect,22 19 16 9,aeffect Sparkinator Obama2012 cyro,14 8 8 7,Obama2012 cyro Sparkinator aeffect,4969 4476 4115 3009,cyro aeffect Sparkinator Obama2012,3746 2972 2345 2039
1129,145,Fudorm,0,2,30,38,-8,,,24.0,,,1,28,http://cta.critical-hq.net/chart.php?player=Fudorm&matchID=145,9876,10061,0.981612165788689,329,0,6428,6794,296,122,790,635,2362,2510,Sparkinator Obama2012 cyro aeffect,11 9 6 4,Sparkinator cyro aeffect Obama2012,15 9 9 5,Sparkinator Obama2012 cyro aeffect,3145 2991 2400 1340,Sparkinator cyro aeffect Obama2012,3876 2461 2085 1639
1130,145,ChemDustMS,0,2,28,51,-23,,,43.0,,,1,28,http://cta.critical-hq.net/chart.php?player=ChemDustMS&matchID=145,10466,12673,0.8258502327783477,374,0,6054,8246,794,587,1030,1122,2588,2718,Sparkinator aeffect cyro Obama2012,10 10 6 2,cyro Sparkinator aeffect Obama2012,20 12 11 8,Sparkinator aeffect cyro Obama2012,3374 2992 2519 1581,Sparkinator aeffect cyro Obama2012,3998 3424 2926 2325
1131,145,southpaw,0,2,23,18,5,,,32.0,,,1,15,http://cta.critical-hq.net/chart.php?player=southpaw&matchID=145,6245,5758,1.0845779784647447,272,0,3796,3130,102,476,788,705,1559,1447,Obama2012 Sparkinator cyro aeffect,10 6 4 3,cyro Sparkinator aeffect Obama2012,7 4 4 3,Obama2012 cyro Sparkinator aeffect,2035 1637 1352 1221,aeffect Obama2012 cyro Sparkinator,1977 1532 1340 909
1132,145,Criticalmatt,0,2,18,34,-16,,,20.0,,,0,19,http://cta.critical-hq.net/chart.php?player=Criticalmatt&matchID=145,4048,8638,0.468626996990044,225,0,2332,6042,204,353,294,382,1218,1861,Sparkinator Obama2012 cyro aeffect,8 4 3 3,Obama2012 aeffect cyro Sparkinator,12 9 9 4,Sparkinator cyro Obama2012 aeffect,1649 867 776 756,aeffect Sparkinator Obama2012 cyro,2771 2072 2052 1743
1133,146,CaptainFresh,1,1,54,20,34,0.0,9.0,,,,7,28,http://cta.critical-hq.net/chart.php?player=CaptainFresh&matchID=146,15391,7873,1.9549091832846437,285,1858,6492,4008,2138,775,2423,974,4338,2116,Helwor Tiny sam akma,19 14 11 10,Tiny sam akma Helwor,7 5 5 3,Tiny Helwor akma sam,5081 4249 3096 2965,akma Tiny Helwor sam,2293 2147 1845 1588
1134,146,20LbGenitals,1,1,53,29,24,0.0,4.0,,,,7,29,http://cta.critical-hq.net/chart.php?player=20LbGenitals&matchID=146,12605,9472,1.3307643581081081,238,1099,5284,4876,1882,1556,2055,885,3384,2155,Helwor Tiny akma sam,17 13 12 11,akma Helwor sam Tiny,10 8 7 4,Helwor Tiny akma sam WalterWhite,4284 3160 2646 2461 54,akma sam Helwor Tiny,2989 2472 2032 1979
1135,146,Fudorm,1,1,48,30,18,0.0,6.0,,,,5,22,http://cta.critical-hq.net/chart.php?player=Fudorm&matchID=146,11063,8644,1.2798472929199445,230,962,5148,4968,1932,1167,1379,576,2604,1933,Tiny Helwor akma sam,16 12 11 9,akma Tiny Helwor sam,12 9 5 4,akma Helwor Tiny sam,3167 3064 2716 2116,akma sam Tiny Helwor,2829 2088 1959 1768
1136,146,WalterWhite,1,1,38,43,-5,0.0,10.0,,,,7,27,http://cta.critical-hq.net/chart.php?player=WalterWhite&matchID=146,9877,11508,0.8582725060827251,260,1682,4425,6036,1260,1453,1234,1112,2958,2907,Tiny Helwor akma sam,15 9 8 6,akma Helwor Tiny sam,14 13 11 5,Tiny Helwor akma sam,3260 2719 2431 1467,akma sam Tiny Helwor 20LbGenitals,3301 3205 2680 2268 54
1137,146,akma,0,2,41,41,0,0.0,1.0,,,,0,22,http://cta.critical-hq.net/chart.php?player=akma&matchID=146,11412,11340,1.0063492063492063,278,2438,6118,4607,1625,2043,1284,1713,2385,2977,WalterWhite Fudorm 20LbGenitals CaptainFresh,14 12 10 5,20LbGenitals Fudorm CaptainFresh WalterWhite,12 11 10 8,WalterWhite 20LbGenitals Fudorm CaptainFresh,3301 2989 2829 2293,Fudorm CaptainFresh 20LbGenitals WalterWhite,3167 3096 2646 2431
1138,146,Tiny,0,2,31,58,-27,0.0,1.0,,,,0,26,http://cta.critical-hq.net/chart.php?player=Tiny&matchID=146,8765,14217,0.6165154392628543,283,1550,4759,6175,1291,2076,564,1630,2151,4336,WalterWhite Fudorm CaptainFresh 20LbGenitals,11 9 7 4,Fudorm WalterWhite CaptainFresh 20LbGenitals,16 15 14 13,WalterWhite CaptainFresh 20LbGenitals Fudorm,2680 2147 1979 1959,CaptainFresh WalterWhite 20LbGenitals Fudorm,5081 3260 3160 2716
1139,146,Helwor,0,2,29,57,-28,0.0,4.0,,,,0,30,http://cta.critical-hq.net/chart.php?player=Helwor&matchID=146,7913,14316,0.5527381950265438,273,1246,4676,6284,914,2222,609,2171,1714,3639,WalterWhite 20LbGenitals Fudorm CaptainFresh,13 8 5 3,CaptainFresh 20LbGenitals Fudorm WalterWhite,19 17 12 9,WalterWhite 20LbGenitals CaptainFresh Fudorm,2268 2032 1845 1768,20LbGenitals CaptainFresh Fudorm WalterWhite,4284 4249 3064 2719
