Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,High,24853,Normal,Normal,CTA-Joy,Normal,2020-08-22 22:48:00,10,ElAsesino
2,High,24854,Normal,Normal,CTA-Joy,Normal,2020-08-22 23:11:00,10,pcklm
2,High,24855,Normal,Normal,CTA-Joy,Normal,2020-08-22 23:38:00,10,ElAsesino
2,High,24856,Normal,Normal,CTA-Joy,Normal,2020-08-23 00:07:00,10,paz
2,High,24857,Normal,Normal,CTA-Joy,Normal,2020-08-23 00:32:00,10,paz
2,High,24858,Normal,Normal,CTA-Joy,Normal,2020-08-23 00:47:00,6,paz
,,24859,,,,,,,
2,High,24860,Normal,Normal,CTA-Joy,Normal,2020-08-23 01:54:00,4,risky
2,High,24861,Normal,Normal,CTA-Joy,Normal,2020-08-23 20:25:00,8,Venture
2,High,24862,Normal,Normal,CTA-Joy,Normal,2020-08-23 20:52:00,8,Venture
2,High,24863,Normal,Normal,CTA-Joy,Normal,2020-08-23 21:17:00,8,Venture
2,High,24864,Normal,Normal,CTA-Joy,Normal,2020-08-23 21:47:00,10,Venture
2,High,24865,Normal,Normal,CTA-Joy,Normal,2020-08-23 22:20:00,10,ElAsesino
2,High,24866,Normal,Normal,CTA-Joy,Normal,2020-08-23 22:45:00,10,tela
2,Normal,24867,Normal,Normal,kennedyNoDHT,Assassin,2020-08-23 23:01:00,14,Venture
2,Recharge Rate:,24868,Laser Damage:,Special Damage:,Rugby,Normal,2020-08-23 23:22:00,12,Venture
2,Normal,24869,Normal,Normal,Alpha.0.1,Normal,2020-08-23 23:39:00,10,Venture
2,High,24870,Normal,Normal,CTA-Joy,Normal,2020-08-24 00:11:00,10,tela
2,High,24871,Normal,Normal,CTA-Joy,Normal,2020-08-24 00:51:00,8,tela
2,High,24872,Normal,Normal,CTA-Joy,Normal,2020-08-24 19:58:00,8,Venture
2,High,24873,Normal,Normal,CTA-Joy,Normal,2020-08-24 20:27:00,6,Goobs
2,High,24874,Normal,Normal,CTA-Joy,Normal,2020-08-24 20:50:00,8,Goobs
2,High,24875,Normal,Normal,CTA-Joy,Normal,2020-08-24 21:30:00,10,risky
2,High,24876,Normal,Normal,CTA-Joy,Normal,2020-08-24 21:58:00,8,risky
2,High,24877,Normal,Normal,CTA-Joy,Normal,2020-08-24 22:25:00,10,tela
2,High,24878,Normal,Normal,CTA-Joy,Normal,2020-08-24 22:54:00,10,tela
2,High,24879,Normal,Normal,CTA-Joy,Normal,2020-08-24 23:14:00,8,risky
2,High,24880,Normal,Normal,CTA-Joy,Normal,2020-08-24 23:52:00,6,tela
2,High,24881,Normal,Normal,CTA-Joy,Normal,2020-08-25 20:37:00,10,Atomos
2,High,24882,Normal,Normal,CTA-Joy,Normal,2020-08-25 21:05:00,10,Venture
2,High,24883,Normal,Normal,CTA-Joy,Normal,2020-08-25 21:28:00,10,Atomos
2,High,24884,Normal,Normal,CTA-Joy,Normal,2020-08-25 22:01:00,10,pcklm
2,High,24885,Normal,Normal,CTA-Joy,Normal,2020-08-25 22:36:00,8,ElAsesino
2,High,24886,Normal,Normal,CTA-Joy,Normal,2020-08-26 20:00:00,6,tela
2,High,24887,Normal,Normal,CTA-Joy,Normal,2020-08-26 20:31:00,6,ElAsesino
2,High,24888,Normal,Normal,CTA-Joy,Normal,2020-08-26 20:59:00,8,risky
2,High,24889,Normal,Normal,CTA-Joy,Normal,2020-08-26 21:26:00,8,risky
2,High,24890,Normal,Normal,CTA-Joy,Normal,2020-08-26 21:56:00,8,tela
2,High,24891,Normal,Normal,CTA-Joy,Normal,2020-08-26 22:19:00,8,pcklm
2,High,24892,Normal,Normal,CTA-Joy,Normal,2020-08-26 22:49:00,10,paz
2,High,24893,Normal,Normal,CTA-Joy,Normal,2020-08-26 23:19:00,8,paz
2,High,24894,Normal,Normal,CTA-Joy,Normal,2020-08-26 23:48:00,8,paz
2,High,24895,Normal,Normal,CTA-Joy,Normal,2020-08-27 00:20:00,8,paz
2,High,24896,Normal,Normal,CTA-Joy,Normal,2020-08-27 20:50:00,8,Venture
2,High,24897,Normal,Normal,CTA-Joy,Normal,2020-08-27 21:18:00,8,Venture
2,High,24898,Normal,Normal,CTA-Joy,Normal,2020-08-27 21:43:00,10,risky
2,High,24899,Normal,Normal,CTA-Joy,Normal,2020-08-27 22:38:00,8,Venture
2,High,24900,Normal,Normal,CTA-Joy,Normal,2020-08-27 23:02:00,8,Venture
2,High,24901,Normal,Normal,CTA-Joy,Normal,2020-08-27 23:34:00,8,Venture
2,High,24902,Normal,Normal,CTA-Joy,Normal,2020-08-28 00:03:00,8,Venture
2,High,24903,Normal,Normal,CTA-Joy,Normal,2020-08-28 00:34:00,8,tela
2,High,24904,Normal,Normal,CTA-Joy,Normal,2020-08-28 01:06:00,8,tela
2,High,24905,Normal,Normal,CTA-Joy,Normal,2020-08-28 21:25:00,8,Venture
2,High,24906,Normal,Normal,CTA-Joy,Normal,2020-08-28 21:57:00,8,risky
2,High,24907,Normal,Normal,CTA-Joy,Normal,2020-08-28 22:47:00,10,ElAsesino
2,High,24908,Normal,Normal,CTA-Joy,Normal,2020-08-28 23:36:00,8,paz
2,High,24909,Normal,Normal,CTA-Joy,Normal,2020-08-29 00:23:00,8,paz
2,High,24910,Normal,Normal,CTA-Joy,Normal,2020-08-29 20:58:00,10,ElAsesino
2,High,24911,Normal,Normal,CTA-Joy,Normal,2020-08-29 21:17:00,8,ElAsesino
2,High,24912,Normal,Normal,CTA-Joy,Normal,2020-08-29 21:49:00,8,ElAsesino
2,High,24913,Normal,Normal,CTA-Joy,Normal,2020-08-30 18:45:00,8,Goobs
2,High,24914,Normal,Normal,CTA-Joy,Normal,2020-08-30 19:15:00,8,Goobs
2,High,24915,Normal,Normal,CTA-Joy,Normal,2020-08-30 20:44:00,8,ElAsesino
2,High,24916,Normal,Normal,CTA-Joy,Normal,2020-08-30 21:10:00,10,Venture
2,High,24917,Normal,Normal,CTA-Joy,Normal,2020-08-30 21:33:00,8,Venture
2,High,24918,Normal,Normal,CTA-Joy,Normal,2020-08-30 22:08:00,6,ElAsesino
2,High,24919,Normal,Normal,CTA-Joy,Normal,2020-08-30 22:36:00,10,pcklm
2,High,24920,Normal,Normal,CTA-Joy,Normal,2020-08-30 23:02:00,8,pcklm
2,High,24921,Normal,Normal,CTA-Joy,Normal,2020-08-30 23:42:00,8,pcklm
2,High,24922,Normal,Normal,CTA-Joy,Normal,2020-08-31 20:29:00,10,ElAsesino
2,High,24923,Normal,Normal,CTA-Joy,Normal,2020-08-31 20:51:00,10,ElAsesino
2,High,24924,Normal,Normal,CTA-Joy,Normal,2020-08-31 21:13:00,8,risky
2,High,24925,Normal,Normal,CTA-Joy,Normal,2020-08-31 21:34:00,10,ElAsesino
2,High,24926,Normal,Normal,CTA-Joy,Normal,2020-08-31 21:56:00,10,ElAsesino
,,24927,,,,,,,
,,24928,,,,,,,
2,High,24929,Normal,Normal,CTA-Joy,Normal,2020-08-31 22:54:00,8,nipmaster9000
,,24930,,,,,,,
2,High,24931,Normal,Normal,CTA-Joy,Normal,2020-08-31 23:33:00,8,nipmaster9000
2,High,24932,Normal,Normal,CTA-Joy,Normal,2020-09-01 19:53:00,8,pcklm
2,High,24933,Normal,Normal,CTA-Joy,Normal,2020-09-01 20:22:00,8,Venture
2,High,24934,Normal,Normal,CTA-Joy,Normal,2020-09-01 21:02:00,6,BadGuy
2,High,24935,Normal,Normal,CTA-Joy,Normal,2020-09-01 21:41:00,6,tela
2,High,24936,Normal,Normal,CTA-Joy,Normal,2020-09-01 22:04:00,10,tela
2,High,24937,Normal,Normal,CTA-Joy,Normal,2020-09-01 22:27:00,8,Atomos
2,High,24938,Normal,Normal,CTA-Joy,Normal,2020-09-01 22:45:00,8,Atomos
2,High,24939,Normal,Normal,CTA-Joy,Normal,2020-09-01 23:08:00,8,Atomos
2,High,24940,Normal,Normal,CTA-Joy,Normal,2020-09-01 23:47:00,8,nipmaster9000
2,High,24941,Normal,Normal,CTA-Joy,Normal,2020-09-02 00:27:00,6,nipmaster9000
2,High,24942,High,Normal,CTA-Entice,Normal,2020-09-02 20:42:00,8,risky
2,High,24943,Normal,Normal,CTA-Joy,Normal,2020-09-02 21:13:00,10,pcklm
2,High,24944,Normal,Normal,CTA-Joy,Normal,2020-09-02 21:28:00,10,Goobs
2,High,24945,Normal,Normal,CTA-Joy,Normal,2020-09-02 21:50:00,10,Goobs
2,High,24946,Normal,Normal,CTA-Joy,Normal,2020-09-02 22:12:00,10,Goobs
2,High,24947,Normal,Normal,CTA-Joy,Normal,2020-09-02 22:37:00,10,Goobs
2,High,24948,Normal,Normal,CTA-Joy,Normal,2020-09-02 23:08:00,10,tela
2,High,24949,Normal,Normal,CTA-Joy,Normal,2020-09-02 23:48:00,10,nipmaster9000
2,High,24950,Normal,Normal,CTA-Joy,Normal,2020-09-03 00:20:00,8,nipmaster9000
2,High,24951,Normal,Normal,CTA-Joy,Normal,2020-09-03 00:56:00,6,nipmaster9000
2,High,24952,Normal,Normal,CTA-Joy,Normal,2020-09-03 20:07:00,8,Atomos
2,High,24953,Normal,Normal,CTA-Joy,Normal,2020-09-03 20:40:00,8,ElAsesino
2,High,24954,Normal,Normal,CTA-Joy,Normal,2020-09-03 21:01:00,10,ElAsesino
2,High,24955,Normal,Normal,CTA-Joy,Normal,2020-09-03 21:27:00,10,Goobs
2,High,24956,Normal,Normal,CTA-Joy,Normal,2020-09-03 21:51:00,10,ElAsesino
2,High,24957,Normal,Normal,CTA-Joy,Normal,2020-09-03 22:16:00,10,Atomos
2,High,24958,Normal,Normal,CTA-Joy,Normal,2020-09-03 23:07:00,8,risky
2,High,24959,Normal,Normal,CTA-Joy,Normal,2020-09-03 23:38:00,6,pcklm
2,High,24960,Normal,Normal,CTA-Joy,Normal,2020-09-04 20:11:00,8,ElAsesino
2,High,24961,Normal,Normal,CTA-Joy,Normal,2020-09-04 20:36:00,10,ElAsesino
2,High,24962,Normal,Normal,CTA-Joy,Normal,2020-09-04 20:57:00,8,Atomos
2,High,24963,Normal,Normal,CTA-Joy,Normal,2020-09-04 21:29:00,8,ElAsesino
2,High,24964,Normal,Normal,CTA-Joy,Normal,2020-09-04 21:56:00,10,risky
2,High,24965,Normal,Normal,CTA-Joy,Normal,2020-09-04 22:22:00,10,nipmaster9000
2,High,24966,Normal,Normal,CTA-Joy,Normal,2020-09-04 22:45:00,10,ElAsesino
2,High,24967,Normal,Normal,CTA-Joy,Normal,2020-09-04 23:23:00,8,nipmaster9000
2,Recharge Rate:,24968,Laser Damage:,Special Damage:,SlowJoy,Normal,2020-09-04 23:57:00,8,nipmaster9000
2,Recharge Rate:,24969,Laser Damage:,Special Damage:,111fastjoyWIP,Normal,2020-09-05 00:31:00,8,nipmaster9000
2,High,24970,Normal,Normal,CTA-Joy,Normal,2020-09-05 01:21:00,10,nipmaster9000
2,High,24971,Normal,Normal,CTA-Joy,Normal,2020-09-05 01:42:00,10,nipmaster9000
2,High,24972,Normal,Normal,CTA-Joy,Normal,2020-09-05 02:11:00,6,nipmaster9000
2,Recharge Rate:,24973,Laser Damage:,Special Damage:,CTA-SpeedJoy,Normal,2020-09-05 02:48:00,6,aTreYu
2,High,24974,Normal,Normal,CTA-Joy,Normal,2020-09-05 20:36:00,6,Atomos
2,High,24975,Normal,Normal,CTA-Joy,Normal,2020-09-05 21:00:00,8,ElAsesino
2,High,24976,Normal,Normal,CTA-Joy,Normal,2020-09-05 22:02:00,8,nipmaster9000
2,High,24977,Normal,Normal,CTA-Joy,Normal,2020-09-05 22:24:00,10,ElAsesino
2,High,24978,Normal,Normal,CTA-Joy,Normal,2020-09-05 22:53:00,8,pcklm
2,High,24979,Normal,Normal,CTA-Joy,Normal,2020-09-05 23:18:00,8,ElAsesino
2,High,24980,Normal,Normal,CTA-Joy,Normal,2020-09-05 23:45:00,8,Atomos
2,High,24981,Normal,Normal,CTA-Joy,Normal,2020-09-06 00:12:00,10,risky
2,High,24982,Normal,Normal,CTA-Joy,Normal,2020-09-06 00:41:00,10,Goobs
2,High,24983,Normal,Normal,CTA-Joy,Normal,2020-09-06 01:15:00,10,Goobs
2,Very High,24984,High,Normal,SmearUltimate2,Normal,2020-09-06 01:48:00,10,Venture
2,High,24985,Normal,Normal,CTA-Joy,Normal,2020-09-06 21:26:00,8,risky
2,High,24986,Normal,Normal,CTA-Joy,Normal,2020-09-06 21:52:00,10,Atomos
2,High,24987,Normal,Normal,CTA-Joy,Normal,2020-09-06 22:16:00,8,Atomos
2,High,24988,Normal,Normal,CTA-Joy,Normal,2020-09-06 22:49:00,8,Atomos
2,High,24989,Normal,Normal,CTA-Joy,Normal,2020-09-06 23:13:00,6,Atomos
2,High,24990,Normal,Normal,CTA-Joy,Normal,2020-09-07 18:31:00,8,Goobs
2,High,24991,Normal,Normal,CTA-Joy,Normal,2020-09-07 19:00:00,6,Goobs
2,High,24992,Normal,Normal,CTA-Joy,Normal,2020-09-07 20:04:00,10,Atomos
2,High,24993,Normal,Normal,CTA-Joy,Normal,2020-09-07 20:26:00,8,ElAsesino
2,High,24994,Normal,Normal,CTA-Joy,Normal,2020-09-07 20:58:00,6,Atomos
2,High,24995,Normal,Normal,CTA-Joy,Normal,2020-09-07 22:05:00,8,ElAsesino
2,High,24996,Normal,Normal,CTA-Joy,Normal,2020-09-07 22:51:00,10,Venture
2,High,24997,Normal,Normal,CTA-Joy,Normal,2020-09-07 23:11:00,10,Atomos
2,High,24998,Normal,Normal,CTA-Joy,Normal,2020-09-08 20:30:00,8,Venture
2,High,24999,Normal,Normal,CTA-Joy,Normal,2020-09-08 20:53:00,10,Atomos
2,High,25000,Normal,Normal,CTA-Joy,Normal,2020-09-08 21:14:00,10,Atomos
2,High,25001,Normal,Normal,CTA-Joy,Normal,2020-09-08 21:35:00,10,Atomos
2,High,25002,Normal,Normal,CTA-Joy,Normal,2020-09-08 21:52:00,10,Goobs
2,High,25003,Normal,Normal,CTA-Joy,Normal,2020-09-08 22:19:00,8,nipmaster9000
2,High,25004,Normal,Normal,CTA-Joy,Normal,2020-09-08 22:48:00,10,nipmaster9000
2,High,25005,Normal,Normal,CTA-Joy,Normal,2020-09-08 23:11:00,10,nipmaster9000
2,High,25006,Normal,Normal,CTA-Joy,Normal,2020-09-08 23:34:00,10,nipmaster9000
2,High,25007,Normal,Normal,CTA-Strokin,Normal,2020-09-09 00:05:00,10,nipmaster9000
2,High,25008,Normal,Normal,CTA-Joy,Normal,2020-09-09 19:21:00,8,Atomos
2,High,25009,Normal,Normal,CTA-Joy,Normal,2020-09-09 19:50:00,8,Goobs
2,High,25010,Normal,Normal,CTA-Joy,Normal,2020-09-09 20:19:00,8,risky
2,High,25011,Normal,Normal,CTA-Joy,Normal,2020-09-09 20:48:00,10,risky
2,High,25012,Normal,Normal,CTA-Joy,Normal,2020-09-09 21:22:00,8,Goobs
2,High,25013,Normal,Normal,CTA-Joy,Normal,2020-09-09 22:48:00,6,Atomos
2,High,25014,Normal,Normal,CTA-Joy,Normal,2020-09-09 23:12:00,8,tela
2,High,25015,Normal,Normal,CTA-Joy,Normal,2020-09-09 23:39:00,8,Atomos
2,High,25016,Normal,Normal,CTA-Joy,Normal,2020-09-10 19:42:00,6,Atomos
2,High,25017,Normal,Normal,CTA-Joy,Normal,2020-09-10 20:27:00,8,risky
2,High,25018,Normal,Normal,CTA-Joy,Normal,2020-09-10 20:51:00,10,risky
2,High,25019,Normal,Normal,CTA-Joy,Normal,2020-09-10 21:15:00,10,Goobs
2,High,25020,Normal,Normal,CTA-Joy,Normal,2020-09-10 21:38:00,10,risky
2,High,25021,Normal,Normal,CTA-Joy,Normal,2020-09-10 22:00:00,8,Goobs
2,High,25022,Normal,Normal,CTA-Joy,Normal,2020-09-10 22:53:00,10,nipmaster9000
2,High,25023,Normal,Normal,CTA-Joy,Normal,2020-09-10 23:55:00,10,nipmaster9000
2,High,25024,Normal,Normal,CTA-Joy,Normal,2020-09-11 00:32:00,10,nipmaster9000
2,High,25025,Normal,Normal,CTA-Joy,Normal,2020-09-11 01:09:00,10,nipmaster9000
2,High,25026,Normal,Normal,CTA-Joy,Normal,2020-09-11 01:36:00,8,ElAsesino
2,High,25027,Normal,Normal,CTA-Joy,Normal,2020-09-11 02:04:00,6,nipmaster9000
2,High,25028,Normal,Normal,CTA-Joy,Normal,2020-09-11 20:04:00,6,ElAsesino
2,High,25029,Normal,Normal,CTA-Joy,Normal,2020-09-11 20:32:00,10,ElAsesino
2,High,25030,Normal,Normal,CTA-Joy,Normal,2020-09-11 21:38:00,8,Atomos
2,High,25031,Normal,Normal,CTA-Joy,Normal,2020-09-11 22:01:00,10,Atomos
2,High,25032,Normal,Normal,CTA-Joy,Normal,2020-09-11 23:22:00,6,Atomos
2,High,25033,Normal,Normal,CTA-Joy,Normal,2020-09-12 00:09:00,10,Atomos
2,High,25034,Normal,Normal,CTA-Joy,Normal,2020-09-12 00:31:00,10,ElAsesino
2,High,25035,Normal,Normal,CTA-Joy,Normal,2020-09-12 01:21:00,10,Goobs
2,High,25036,Normal,Normal,CTA-Joy,Normal,2020-09-12 02:02:00,6,Goobs
2,High,25037,Normal,Normal,CTA-Joy,Normal,2020-09-12 20:37:00,8,ElAsesino
2,High,25038,Normal,Normal,CTA-Joy,Normal,2020-09-12 21:05:00,8,ElAsesino
2,High,25039,Normal,Normal,CTA-Joy,Normal,2020-09-12 21:35:00,8,ElAsesino
2,High,25040,Normal,Normal,CTA-Joy,Normal,2020-09-12 21:58:00,10,Goobs
2,High,25041,Normal,Normal,CTA-Joy,Normal,2020-09-12 22:27:00,8,Venture
2,Normal,25042,Normal,Normal,CTA-Tribal,Normal,2020-09-12 22:50:00,10,Venture
2,High,25043,Normal,Normal,CTA-Joy,Normal,2020-09-12 23:20:00,10,ElAsesino
2,High,25044,Normal,Normal,CTA-Joy,Normal,2020-09-12 23:58:00,8,Goobs
2,High,25045,Normal,Normal,CTA-Joy,Normal,2020-09-13 00:34:00,10,Goobs
2,High,25046,Normal,Normal,CTA-Joy,Normal,2020-09-13 00:58:00,10,ElAsesino
2,High,25047,Normal,Normal,CTA-Joy,Normal,2020-09-13 01:25:00,10,ElAsesino
2,High,25048,Normal,Normal,CTA-Joy,Normal,2020-09-13 21:07:00,10,Venture
2,High,25049,Normal,Normal,CTA-Joy,Normal,2020-09-13 21:40:00,10,Venture
2,High,25050,Normal,Normal,CTA-Joy,Normal,2020-09-13 22:01:00,10,Atomos
2,High,25051,Normal,Normal,CTA-Joy,Normal,2020-09-13 22:32:00,10,pcklm
2,High,25052,Normal,Normal,CTA-Joy,Normal,2020-09-14 00:17:00,4,tela
2,High,25053,Normal,Normal,CTA-Joy,Normal,2020-09-14 20:06:00,6,Goobs
2,High,25054,Normal,Normal,CTA-Joy,Normal,2020-09-14 20:44:00,8,ElAsesino
2,High,25055,Normal,Normal,CTA-Joy,Normal,2020-09-14 21:11:00,8,risky
2,High,25056,Normal,Normal,CTA-Joy,Normal,2020-09-14 21:48:00,8,risky
2,High,25057,Normal,Normal,CTA-Joy,Normal,2020-09-14 22:28:00,8,Atomos
2,High,25058,Normal,Normal,CTA-Joy,Normal,2020-09-14 22:50:00,10,ElAsesino
2,High,25059,Normal,Normal,CTA-Joy,Normal,2020-09-14 23:18:00,8,ElAsesino
2,High,25060,Normal,Normal,CTA-Joy,Normal,2020-09-14 23:47:00,10,nipmaster9000
2,High,25061,Normal,Normal,CTA-Joy,Normal,2020-09-15 00:17:00,8,nipmaster9000
2,High,25062,Normal,Normal,CTA-Joy,Normal,2020-09-15 00:46:00,8,nipmaster9000
2,High,25063,Normal,Normal,CTA-Joy,Normal,2020-09-15 01:11:00,8,Venture
2,High,25064,Normal,Normal,CTA-Joy,Normal,2020-09-15 20:42:00,10,ElAsesino
2,High,25065,Normal,Normal,CTA-Joy,Normal,2020-09-15 21:02:00,8,Atomos
2,High,25066,Normal,Normal,CTA-Joy,Normal,2020-09-15 21:33:00,6,Atomos
2,High,25067,Normal,Normal,CTA-Joy,Normal,2020-09-15 21:56:00,8,Atomos
2,High,25068,Normal,Normal,CTA-Joy,Normal,2020-09-15 22:35:00,10,nipmaster9000
4,Recharge Rate:,25069,Laser Damage:,Special Damage:,MeatBallz,Normal,2020-09-15 23:11:00,8,nipmaster9000
2,High,25070,Normal,Normal,CTA-Joy,Normal,2020-09-15 23:37:00,10,pcklm
2,High,25071,Normal,Normal,CTA-Joy,Normal,2020-09-16 00:05:00,10,pcklm
2,High,25072,Normal,Normal,CTA-Joy,Normal,2020-09-16 00:29:00,10,ElAsesino
1,High,25073,Normal,Normal,CTA-Joy,Normal,2020-09-16 20:36:00,8,Venture
2,High,25074,Normal,Normal,CTA-Joy,Normal,2020-09-16 21:05:00,10,risky
2,High,25075,Normal,Normal,CTA-Joy,Normal,2020-09-16 21:33:00,10,Goobs
2,High,25076,Normal,Normal,CTA-Joy,Normal,2020-09-16 21:58:00,8,nipmaster9000
2,High,25077,Normal,Normal,CTA-Joy,Normal,2020-09-16 22:58:00,6,nipmaster9000
2,High,25078,Normal,Normal,CTA-Joy,Normal,2020-09-16 23:37:00,6,nipmaster9000
2,High,25079,Normal,Normal,CTA-Joy,Normal,2020-09-17 20:51:00,8,Atomos
2,High,25080,Normal,Normal,CTA-Joy,Normal,2020-09-17 21:13:00,10,ElAsesino
2,High,25081,Normal,Normal,CTA-Joy,Normal,2020-09-17 21:49:00,8,ElAsesino
2,High,25082,Normal,Normal,CTA-Joy,Normal,2020-09-17 22:27:00,6,nipmaster9000
2,High,25083,Normal,Normal,CTA-Joy,Normal,2020-09-17 22:55:00,8,nipmaster9000
2,High,25084,Normal,Normal,CTA-Joy,Normal,2020-09-17 23:28:00,10,nipmaster9000
2,High,25085,Normal,Normal,CTA-Joy,Normal,2020-09-18 00:12:00,8,aTreYu
2,High,25086,Normal,Normal,CTA-Joy,Normal,2020-09-18 00:43:00,6,nipmaster9000
2,High,25087,Normal,Normal,CTA-Joy,Normal,2020-09-18 01:17:00,4,risky
2,High,25088,Normal,Normal,CTA-Joy,Normal,2020-09-18 21:04:00,4,Atomos
2,High,25089,Normal,Normal,CTA-Joy,Normal,2020-09-18 21:26:00,10,racetodie
2,High,25090,Normal,Normal,CTA-Joy,Normal,2020-09-18 21:48:00,10,Venture
2,High,25091,Normal,Normal,CTA-Joy,Normal,2020-09-18 22:16:00,8,Goobs
2,High,25092,Normal,Normal,CTA-Joy,Normal,2020-09-18 22:41:00,10,Atomos
2,Very High,25093,Normal,Normal,OneFlagV5.2,Normal,2020-09-18 23:02:00,12,Venture
2,High,25094,Normal,Normal,CTA-Joy,Normal,2020-09-18 23:24:00,10,Atomos
2,Very High,25095,High,Normal,BaitOrSwitch2,Normal,2020-09-18 23:47:00,10,Venture
2,High,25096,Normal,Normal,CTA-Joy,Normal,2020-09-19 00:09:00,10,ElAsesino
2,Very High,25097,High,High,Hectic5.0,Normal,2020-09-19 00:45:00,10,nipmaster9000
2,Recharge Rate:,25098,Laser Damage:,Special Damage:,Money-Regen2.0,Assassin,2020-09-19 01:02:00,8,aTreYu
2,High,25099,Normal,Normal,CTA-Joy,Normal,2020-09-19 01:30:00,6,nipmaster9000
,,25100,,,,,,,
2,Recharge Rate:,25101,Laser Damage:,Special Damage:,SlowJoy,Normal,2020-09-19 02:00:00,6,aTreYu
2,High,25102,Normal,Normal,CTA-Joy,Normal,2020-09-19 02:55:00,6,Atomos
2,High,25103,Normal,Normal,CTA-Joy,Normal,2020-09-19 21:15:00,8,nipmaster9000
2,High,25104,Normal,Normal,CTA-Joy,Normal,2020-09-19 21:41:00,10,aTreYu
2,High,25105,Normal,Normal,CTA-Joy,Normal,2020-09-19 22:13:00,10,Goobs
2,Very High,25106,High,Normal,CTA-SmearUltimate,Normal,2020-09-19 22:44:00,8,Goobs
2,Recharge Rate:,25107,Laser Damage:,Special Damage:,CTA-Trenches,Normal,2020-09-19 23:15:00,8,Goobs
,,25108,,,,,,,
2,High,25109,Normal,Normal,CTA-Joy,Normal,2020-09-20 00:37:00,8,pcklm
2,High,25110,Normal,Normal,CTA-Joy,Normal,2020-09-20 01:18:00,10,tela
2,High,25111,Normal,Normal,CTA-Joy,Normal,2020-09-20 01:50:00,8,pcklm
2,High,25112,Normal,Normal,CTA-Joy,Normal,2020-09-20 19:54:00,6,Atomos
2,High,25113,Normal,Normal,CTA-Joy,Normal,2020-09-20 20:20:00,10,Atomos
2,High,25114,Normal,Normal,CTA-Joy,Normal,2020-09-20 20:43:00,8,Goobs
2,High,25115,Normal,Normal,CTA-Joy,Normal,2020-09-20 21:11:00,8,Venture
2,High,25116,Normal,Normal,CTA-Joy,Normal,2020-09-20 21:36:00,10,Goobs
2,High,25117,Normal,Normal,CTA-Gamma,Normal,2020-09-20 21:59:00,10,risky
2,High,25118,Normal,Normal,CTA-Joy,Normal,2020-09-20 22:20:00,8,Atomos
2,High,25119,Normal,Normal,CTA-Joy,Normal,2020-09-20 22:54:00,8,Goobs
2,High,25120,Normal,Normal,CTA-Joy,Normal,2020-09-20 22:56:00,8,pcklm
2,High,25121,Normal,Normal,CTA-Joy,Normal,2020-09-20 23:13:00,8,nipmaster9000
2,High,25122,Normal,Normal,CTA-Joy,Normal,2020-09-20 23:56:00,6,racetodie
2,High,25123,Normal,Normal,CTA-Joy,Normal,2020-09-21 00:25:00,8,nipmaster9000
2,High,25124,Normal,Normal,CTA-Joy,Normal,2020-09-21 01:10:00,8,nipmaster9000
2,High,25125,Normal,Normal,CTA-Joy,Normal,2020-09-21 19:19:00,4,Atomos
2,High,25126,Normal,Normal,CTA-Joy,Normal,2020-09-21 20:06:00,8,risky
2,High,25127,Normal,Normal,CTA-Joy,Normal,2020-09-21 20:27:00,10,Atomos
2,High,25128,Normal,Normal,CTA-Joy,Normal,2020-09-21 20:51:00,10,risky
2,High,25129,Normal,Normal,CTA-Joy,Normal,2020-09-21 21:14:00,10,Atomos
2,High,25130,Normal,Normal,CTA-Joy,Normal,2020-09-21 21:43:00,10,ElAsesino
2,High,25131,Normal,Normal,CTA-Joy,Normal,2020-09-21 22:05:00,10,nipmaster9000
2,High,25132,Normal,Normal,CTA-Joy,Normal,2020-09-21 22:26:00,10,ElAsesino
2,High,25133,Normal,Normal,CTA-Joy,Normal,2020-09-21 23:07:00,8,ElAsesino
2,High,25134,Normal,Normal,CTA-Joy,Normal,2020-09-21 23:36:00,10,Atomos
2,High,25135,Normal,Normal,CTA-Joy,Normal,2020-09-22 20:14:00,8,ElAsesino
2,High,25136,Normal,Normal,CTA-Joy,Normal,2020-09-22 20:47:00,10,ElAsesino
2,High,25137,Normal,Normal,CTA-Joy,Normal,2020-09-22 21:18:00,8,Goobs
2,High,25138,Normal,Normal,CTA-Joy,Normal,2020-09-22 22:35:00,8,Atomos
2,High,25139,Normal,Normal,CTA-Joy,Normal,2020-09-22 23:27:00,8,risky
2,High,25140,Normal,Normal,CTA-Joy,Normal,2020-09-22 23:58:00,8,tela
2,High,25141,Normal,Normal,CTA-Joy,Normal,2020-09-23 00:22:00,8,nipmaster9000
2,High,25142,Normal,Normal,CTA-Joy,Normal,2020-09-23 01:01:00,10,nipmaster9000
2,High,25143,Normal,Normal,CTA-Joy,Normal,2020-09-23 19:51:00,6,Atomos
2,High,25144,Normal,Normal,CTA-Joy,Normal,2020-09-23 19:54:00,6,Atomos
2,High,25145,Normal,Normal,CTA-Joy,Normal,2020-09-23 20:20:00,6,Atomos
,,25146,,,,,,,
,,25147,,,,,,,
2,High,25148,Normal,Normal,CTA-Joy,Normal,2020-09-23 20:46:00,10,ElAsesino
2,High,25149,Normal,Normal,CTA-Joy,Normal,2020-09-23 21:14:00,8,Venture
